Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
singlecopy,0.0119707,5.29909E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.011698,5.17837E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0131953,5.84118E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.00960887,4.25357E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0115154,5.09754E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0118272,5.23556E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0114314,5.06035E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0114533,5.07005E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.00930065,4.11713E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0115937,5.1322E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0110765,4.90325E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0126035,5.57921E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0108844,4.81821E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0122111,5.40551E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0116568,5.16013E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0109162,4.83229E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.00949689,4.204E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0110425,4.8882E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0130108,5.75951E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0114021,5.04738E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0107538,4.7604E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0125261,5.54495E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0117278,5.19156E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.010481,4.63964E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0123922,5.48567E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0111139,4.91981E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0109445,4.84482E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.011339,5.01945E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.00997407,4.41524E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.00990698,4.38554E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0121537,5.3801E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0118293,5.23649E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0122012,5.40112E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0126436,5.59696E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0102211,4.52459E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0101508,4.49347E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0115798,5.12605E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.012381,5.48072E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.011907,5.27089E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0119655,5.29679E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0113512,5.02485E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0117073,5.18249E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0111114,4.9187E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.012441,5.50728E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0126652,5.60652E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0102971,4.55823E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0102136,4.52127E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0124409,5.50723E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0125862,5.57155E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0100088,4.43061E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.010429,2.66154E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0122504,3.12637E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0115045,2.93602E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0108449,2.76768E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0141012,3.59871E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0103808,2.64924E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0121558,3.10223E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0108007,2.7564E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0139451,3.55887E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0111446,2.84417E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0117548,2.99989E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0114858,2.93124E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0124015,3.16494E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0114813,2.93009E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0122322,3.12173E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0126008,3.2158E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0125114,3.19298E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0121307,3.09583E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0137689,3.5139E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.00983795,2.5107E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0115422,2.94564E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0122687,3.13104E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0118831,3.03264E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0116637,2.97664E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.00931062,2.37612E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0120461,3.07423E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0114153,2.91325E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0131188,3.34799E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0113602,2.89919E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0130419,3.32837E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0119985,3.06209E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.0111132,2.83615E-10,Prunus,perennial,outcrossing,medium
SCsuper,0.00968821,2.47249E-10,Prunus,perennial,outcrossing,medium
