Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
singlecopy,0.00940734,8.01736E-10,Sesamum,perennial,selfing,small
singlecopy,0.00964504,8.21994E-10,Sesamum,perennial,selfing,small
singlecopy,0.00920164,7.84205E-10,Sesamum,perennial,selfing,small
singlecopy,0.00679589,5.79176E-10,Sesamum,perennial,selfing,small
singlecopy,0.00694296,5.9171E-10,Sesamum,perennial,selfing,small
singlecopy,0.00695904,5.93081E-10,Sesamum,perennial,selfing,small
singlecopy,0.00735459,6.26791E-10,Sesamum,perennial,selfing,small
singlecopy,0.00677544,5.77434E-10,Sesamum,perennial,selfing,small
singlecopy,0.00713032,6.07678E-10,Sesamum,perennial,selfing,small
singlecopy,0.0075277,6.41545E-10,Sesamum,perennial,selfing,small
singlecopy,0.00718548,6.12379E-10,Sesamum,perennial,selfing,small
singlecopy,0.00710172,6.05241E-10,Sesamum,perennial,selfing,small
singlecopy,0.0092189,7.85676E-10,Sesamum,perennial,selfing,small
SCsuper,0.00633804,2.62768E-10,Sesamum,perennial,selfing,small
SCsuper,0.00656924,2.72353E-10,Sesamum,perennial,selfing,small
SCsuper,0.0072216,2.99399E-10,Sesamum,perennial,selfing,small
SCsuper,0.00678473,2.81287E-10,Sesamum,perennial,selfing,small
SCsuper,0.00625431,2.59297E-10,Sesamum,perennial,selfing,small
SCsuper,0.00650827,2.69826E-10,Sesamum,perennial,selfing,small
SCsuper,0.00756599,3.13677E-10,Sesamum,perennial,selfing,small
SCsuper,0.00604559,2.50643E-10,Sesamum,perennial,selfing,small
SCsuper,0.00696617,2.8881E-10,Sesamum,perennial,selfing,small
SCsuper,0.00769355,3.18966E-10,Sesamum,perennial,selfing,small
SCsuper,0.00722693,2.9962E-10,Sesamum,perennial,selfing,small
SCsuper,0.00722458,2.99523E-10,Sesamum,perennial,selfing,small
SCsuper,0.00650933,2.6987E-10,Sesamum,perennial,selfing,small
SCsuper,0.00711621,2.9503E-10,Sesamum,perennial,selfing,small
SCsuper,0.00638785,2.64833E-10,Sesamum,perennial,selfing,small
SCsuper,0.00701155,2.90691E-10,Sesamum,perennial,selfing,small
SCsuper,0.00687539,2.85046E-10,Sesamum,perennial,selfing,small
SCsuper,0.00635375,2.63419E-10,Sesamum,perennial,selfing,small
SCsuper,0.00644242,2.67096E-10,Sesamum,perennial,selfing,small
SCsuper,0.00609095,2.52524E-10,Sesamum,perennial,selfing,small
SCsuper,0.00611724,2.53614E-10,Sesamum,perennial,selfing,small
SCsuper,0.00655118,2.71605E-10,Sesamum,perennial,selfing,small
SCsuper,0.00624041,2.5872E-10,Sesamum,perennial,selfing,small
SCsuper,0.00595508,2.46891E-10,Sesamum,perennial,selfing,small
SCsuper,0.00621077,2.57492E-10,Sesamum,perennial,selfing,small
SCsuper,0.00612409,2.53898E-10,Sesamum,perennial,selfing,small
SCsuper,0.00628436,2.60543E-10,Sesamum,perennial,selfing,small
SCsuper,0.00607564,2.51889E-10,Sesamum,perennial,selfing,small
SCsuper,0.00396466,1.6437E-10,Sesamum,perennial,selfing,small
SCsuper,0.00434184,1.80008E-10,Sesamum,perennial,selfing,small
SCsuper,0.00410805,1.70315E-10,Sesamum,perennial,selfing,small
